Severity,Code,Description,Last Change,DN
major,F4203,The PBR destination in the PBR destination group on nodeid 3103 fabric hostname DC2-SVR-LEAF-3103 is in failed state. Reason: Service Device is tracked as down,2024-09-26T15:40:40.166+07:00,topology/pod-1/node-3103/sys/svcredir/inst/destgrp-15/rsdestAtt-[topology/pod-1/node-3103/sys/svcredir/inst/dest-[10.220.245.2]-[vxlan-2719745]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.2 on nodeid 3103 fabric hostname DC2-SVR-LEAF-3103 is in failed state, reason tracked as down.",2024-09-26T15:40:40.166+07:00,topology/pod-1/node-3103/sys/svcredir/inst/dest-[10.220.245.2]-[vxlan-2719745]/fault-F2397
major,F2397,"PBR service source with destination ip 10.220.245.5 on nodeid 3103 fabric hostname DC2-SVR-LEAF-3103 is in failed state, reason tracked as down.",2024-09-26T15:40:40.166+07:00,topology/pod-1/node-3103/sys/svcredir/inst/dest-[10.220.245.5]-[vxlan-2719745]/fault-F2397
major,F2911,"PBR service health grp common::COMM-EW-FW-ONEARM--ndo--implct::2 on nodeid 3103 fabric hostname DC2-SVR-LEAF-3103 is in failed state, reason Health grp service is down.",2024-09-26T15:40:40.166+07:00,topology/pod-1/node-3103/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::2/fault-F2911
major,F4203,The PBR destination in the PBR destination group on nodeid 3103 fabric hostname DC2-SVR-LEAF-3103 is in failed state. Reason: Service Device is tracked as down,2024-09-26T15:40:40.166+07:00,topology/pod-1/node-3103/sys/svcredir/inst/destgrp-14/rsdestAtt-[topology/pod-1/node-3103/sys/svcredir/inst/dest-[10.220.245.5]-[vxlan-2719745]]/fault-F4203
major,F2911,"PBR service health grp common::COMM-EW-FW-ONEARM--ndo--implct::1 on nodeid 3103 fabric hostname DC2-SVR-LEAF-3103 is in failed state, reason Health grp service is down.",2024-09-26T15:40:40.166+07:00,topology/pod-1/node-3103/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::1/fault-F2911
major,F2995,"PBR service health grp dest ip 10.220.245.2 in vrf common:COMMON-VRF on nodeid 3103 fabric hostname DC2-SVR-LEAF-3103 is in failed state, reason : tracked as down",2024-09-26T15:40:40.166+07:00,topology/pod-1/node-3103/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::1/dest-[10.220.245.2]-[vxlan-2719745]/fault-F2995
major,F2995,"PBR service health grp dest ip 10.220.245.5 in vrf common:COMMON-VRF on nodeid 3103 fabric hostname DC2-SVR-LEAF-3103 is in failed state, reason : tracked as down",2024-09-26T15:40:40.166+07:00,topology/pod-1/node-3103/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::2/dest-[10.220.245.5]-[vxlan-2719745]/fault-F2995
major,F2833,"PBR service redir grp id 7 on nodeid 3115 fabric hostname DC2-SVR-LEAF-3115 is in failed state, reason tracked as down.",2024-09-03T16:23:07.736+07:00,topology/pod-1/node-3115/sys/svcredir/inst/destgrp-7/fault-F2833
major,F2833,"PBR service redir grp id 8 on nodeid 3115 fabric hostname DC2-SVR-LEAF-3115 is in failed state, reason tracked as down.",2024-09-03T16:23:07.736+07:00,topology/pod-1/node-3115/sys/svcredir/inst/destgrp-8/fault-F2833
major,F4203,The PBR destination in the PBR destination group on nodeid 3115 fabric hostname DC2-SVR-LEAF-3115 is in failed state. Reason: Service Device is tracked as down,2024-09-03T16:23:07.736+07:00,topology/pod-1/node-3115/sys/svcredir/inst/destgrp-8/rsdestAtt-[topology/pod-1/node-3115/sys/svcredir/inst/dest-[10.220.245.133]-[vxlan-2523137]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.130 on nodeid 3115 fabric hostname DC2-SVR-LEAF-3115 is in failed state, reason tracked as down.",2024-09-03T16:23:07.736+07:00,topology/pod-1/node-3115/sys/svcredir/inst/dest-[10.220.245.130]-[vxlan-2523137]/fault-F2397
major,F2397,"PBR service source with destination ip 10.220.245.133 on nodeid 3115 fabric hostname DC2-SVR-LEAF-3115 is in failed state, reason tracked as down.",2024-09-03T16:23:07.736+07:00,topology/pod-1/node-3115/sys/svcredir/inst/dest-[10.220.245.133]-[vxlan-2523137]/fault-F2397
major,F4203,The PBR destination in the PBR destination group on nodeid 3115 fabric hostname DC2-SVR-LEAF-3115 is in failed state. Reason: Service Device is tracked as down,2024-09-03T16:23:07.736+07:00,topology/pod-1/node-3115/sys/svcredir/inst/destgrp-7/rsdestAtt-[topology/pod-1/node-3115/sys/svcredir/inst/dest-[10.220.245.130]-[vxlan-2523137]]/fault-F4203
major,F2995,"PBR service health grp dest ip 10.220.245.130 in vrf common:CRITICAL-VRF on nodeid 3115 fabric hostname DC2-SVR-LEAF-3115 is in failed state, reason : tracked as down",2024-09-03T16:23:07.736+07:00,topology/pod-1/node-3115/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::1/dest-[10.220.245.130]-[vxlan-2523137]/fault-F2995
major,F2995,"PBR service health grp dest ip 10.220.245.133 in vrf common:CRITICAL-VRF on nodeid 3115 fabric hostname DC2-SVR-LEAF-3115 is in failed state, reason : tracked as down",2024-09-03T16:23:07.736+07:00,topology/pod-1/node-3115/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::2/dest-[10.220.245.133]-[vxlan-2523137]/fault-F2995
major,F2911,"PBR service health grp common::CRITICAL-EW-FW-ONEARM--ndo--implct::1 on nodeid 3115 fabric hostname DC2-SVR-LEAF-3115 is in failed state, reason Health grp service is down.",2024-09-03T16:23:07.736+07:00,topology/pod-1/node-3115/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::1/fault-F2911
major,F2911,"PBR service health grp common::CRITICAL-EW-FW-ONEARM--ndo--implct::2 on nodeid 3115 fabric hostname DC2-SVR-LEAF-3115 is in failed state, reason Health grp service is down.",2024-09-03T16:23:07.736+07:00,topology/pod-1/node-3115/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::2/fault-F2911
major,F2397,"PBR service source with destination ip 10.220.245.5 on nodeid 3115 fabric hostname DC2-SVR-LEAF-3115 is in failed state, reason tracked as down.",2024-11-11T19:40:47.511+07:00,topology/pod-1/node-3115/sys/svcredir/inst/dest-[10.220.245.5]-[vxlan-2719745]/fault-F2397
major,F2833,"PBR service redir grp id 12 on nodeid 3115 fabric hostname DC2-SVR-LEAF-3115 is in failed state, reason tracked as down.",2024-11-11T19:40:47.511+07:00,topology/pod-1/node-3115/sys/svcredir/inst/destgrp-12/fault-F2833
major,F2833,"PBR service redir grp id 11 on nodeid 3115 fabric hostname DC2-SVR-LEAF-3115 is in failed state, reason tracked as down.",2024-11-11T19:40:47.511+07:00,topology/pod-1/node-3115/sys/svcredir/inst/destgrp-11/fault-F2833
major,F2397,"PBR service source with destination ip 10.220.245.2 on nodeid 3115 fabric hostname DC2-SVR-LEAF-3115 is in failed state, reason tracked as down.",2024-11-11T19:40:47.511+07:00,topology/pod-1/node-3115/sys/svcredir/inst/dest-[10.220.245.2]-[vxlan-2719745]/fault-F2397
major,F4203,The PBR destination in the PBR destination group on nodeid 3115 fabric hostname DC2-SVR-LEAF-3115 is in failed state. Reason: Service Device is tracked as down,2024-11-11T19:40:47.511+07:00,topology/pod-1/node-3115/sys/svcredir/inst/destgrp-12/rsdestAtt-[topology/pod-1/node-3115/sys/svcredir/inst/dest-[10.220.245.2]-[vxlan-2719745]]/fault-F4203
major,F2911,"PBR service health grp common::COMM-EW-FW-ONEARM--ndo--implct::2 on nodeid 3115 fabric hostname DC2-SVR-LEAF-3115 is in failed state, reason Health grp service is down.",2024-11-11T19:40:47.511+07:00,topology/pod-1/node-3115/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::2/fault-F2911
major,F2995,"PBR service health grp dest ip 10.220.245.5 in vrf common:COMMON-VRF on nodeid 3115 fabric hostname DC2-SVR-LEAF-3115 is in failed state, reason : tracked as down",2024-11-11T19:40:47.511+07:00,topology/pod-1/node-3115/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::2/dest-[10.220.245.5]-[vxlan-2719745]/fault-F2995
major,F2911,"PBR service health grp common::COMM-EW-FW-ONEARM--ndo--implct::1 on nodeid 3115 fabric hostname DC2-SVR-LEAF-3115 is in failed state, reason Health grp service is down.",2024-11-11T19:40:47.511+07:00,topology/pod-1/node-3115/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::1/fault-F2911
major,F2995,"PBR service health grp dest ip 10.220.245.2 in vrf common:COMMON-VRF on nodeid 3115 fabric hostname DC2-SVR-LEAF-3115 is in failed state, reason : tracked as down",2024-11-11T19:40:47.511+07:00,topology/pod-1/node-3115/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::1/dest-[10.220.245.2]-[vxlan-2719745]/fault-F2995
major,F4203,The PBR destination in the PBR destination group on nodeid 3115 fabric hostname DC2-SVR-LEAF-3115 is in failed state. Reason: Service Device is tracked as down,2024-11-11T19:40:47.511+07:00,topology/pod-1/node-3115/sys/svcredir/inst/destgrp-11/rsdestAtt-[topology/pod-1/node-3115/sys/svcredir/inst/dest-[10.220.245.5]-[vxlan-2719745]]/fault-F4203
major,F2833,"PBR service redir grp id 19 on nodeid 3104 fabric hostname DC2-SVR-LEAF-3104 is in failed state, reason tracked as down.",2024-09-26T15:39:44.545+07:00,topology/pod-1/node-3104/sys/svcredir/inst/destgrp-19/fault-F2833
major,F2833,"PBR service redir grp id 18 on nodeid 3104 fabric hostname DC2-SVR-LEAF-3104 is in failed state, reason tracked as down.",2024-09-26T15:39:44.545+07:00,topology/pod-1/node-3104/sys/svcredir/inst/destgrp-18/fault-F2833
major,F381328,TCA: CRC Align Errors current value(eqptIngrErrPkts5min:crcLast) value 16% raised above threshold 11% and value is recovering ,2024-11-01T06:54:20.840+07:00,topology/pod-1/node-3104/sys/aggr-[po12]/fault-F381328
major,F4203,The PBR destination in the PBR destination group on nodeid 3104 fabric hostname DC2-SVR-LEAF-3104 is in failed state. Reason: Service Device is tracked as down,2024-08-24T03:32:29.921+07:00,topology/pod-1/node-3104/sys/svcredir/inst/destgrp-8/rsdestAtt-[topology/pod-1/node-3104/sys/svcredir/inst/dest-[10.220.245.133]-[vxlan-2523137]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.133 on nodeid 3104 fabric hostname DC2-SVR-LEAF-3104 is in failed state, reason tracked as down.",2024-08-24T03:32:29.921+07:00,topology/pod-1/node-3104/sys/svcredir/inst/dest-[10.220.245.133]-[vxlan-2523137]/fault-F2397
major,F4203,The PBR destination in the PBR destination group on nodeid 3104 fabric hostname DC2-SVR-LEAF-3104 is in failed state. Reason: Service Device is tracked as down,2024-08-24T03:32:29.921+07:00,topology/pod-1/node-3104/sys/svcredir/inst/destgrp-7/rsdestAtt-[topology/pod-1/node-3104/sys/svcredir/inst/dest-[10.220.245.130]-[vxlan-2523137]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.130 on nodeid 3104 fabric hostname DC2-SVR-LEAF-3104 is in failed state, reason tracked as down.",2024-08-24T03:32:29.921+07:00,topology/pod-1/node-3104/sys/svcredir/inst/dest-[10.220.245.130]-[vxlan-2523137]/fault-F2397
major,F2911,"PBR service health grp common::CRITICAL-EW-FW-ONEARM--ndo--implct::1 on nodeid 3104 fabric hostname DC2-SVR-LEAF-3104 is in failed state, reason Health grp service is down.",2024-08-24T03:32:29.921+07:00,topology/pod-1/node-3104/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::1/fault-F2911
major,F2911,"PBR service health grp common::CRITICAL-EW-FW-ONEARM--ndo--implct::2 on nodeid 3104 fabric hostname DC2-SVR-LEAF-3104 is in failed state, reason Health grp service is down.",2024-08-24T03:32:29.921+07:00,topology/pod-1/node-3104/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::2/fault-F2911
major,F2995,"PBR service health grp dest ip 10.220.245.133 in vrf common:CRITICAL-VRF on nodeid 3104 fabric hostname DC2-SVR-LEAF-3104 is in failed state, reason : tracked as down",2024-08-24T03:32:29.921+07:00,topology/pod-1/node-3104/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::2/dest-[10.220.245.133]-[vxlan-2523137]/fault-F2995
major,F2995,"PBR service health grp dest ip 10.220.245.130 in vrf common:CRITICAL-VRF on nodeid 3104 fabric hostname DC2-SVR-LEAF-3104 is in failed state, reason : tracked as down",2024-08-24T03:32:29.921+07:00,topology/pod-1/node-3104/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::1/dest-[10.220.245.130]-[vxlan-2523137]/fault-F2995
major,F2833,"PBR service redir grp id 8 on nodeid 3104 fabric hostname DC2-SVR-LEAF-3104 is in failed state, reason tracked as down.",2024-08-24T03:32:29.921+07:00,topology/pod-1/node-3104/sys/svcredir/inst/destgrp-8/fault-F2833
major,F2833,"PBR service redir grp id 7 on nodeid 3104 fabric hostname DC2-SVR-LEAF-3104 is in failed state, reason tracked as down.",2024-08-24T03:32:29.921+07:00,topology/pod-1/node-3104/sys/svcredir/inst/destgrp-7/fault-F2833
major,F4203,The PBR destination in the PBR destination group on nodeid 3104 fabric hostname DC2-SVR-LEAF-3104 is in failed state. Reason: Service Device is tracked as down,2024-09-26T15:39:44.545+07:00,topology/pod-1/node-3104/sys/svcredir/inst/destgrp-18/rsdestAtt-[topology/pod-1/node-3104/sys/svcredir/inst/dest-[10.220.245.2]-[vxlan-2719745]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.2 on nodeid 3104 fabric hostname DC2-SVR-LEAF-3104 is in failed state, reason tracked as down.",2024-09-26T15:39:44.545+07:00,topology/pod-1/node-3104/sys/svcredir/inst/dest-[10.220.245.2]-[vxlan-2719745]/fault-F2397
major,F4203,The PBR destination in the PBR destination group on nodeid 3104 fabric hostname DC2-SVR-LEAF-3104 is in failed state. Reason: Service Device is tracked as down,2024-09-26T15:39:44.545+07:00,topology/pod-1/node-3104/sys/svcredir/inst/destgrp-19/rsdestAtt-[topology/pod-1/node-3104/sys/svcredir/inst/dest-[10.220.245.5]-[vxlan-2719745]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.5 on nodeid 3104 fabric hostname DC2-SVR-LEAF-3104 is in failed state, reason tracked as down.",2024-09-26T15:39:44.545+07:00,topology/pod-1/node-3104/sys/svcredir/inst/dest-[10.220.245.5]-[vxlan-2719745]/fault-F2397
major,F2911,"PBR service health grp common::COMM-EW-FW-ONEARM--ndo--implct::1 on nodeid 3104 fabric hostname DC2-SVR-LEAF-3104 is in failed state, reason Health grp service is down.",2024-09-26T15:39:44.545+07:00,topology/pod-1/node-3104/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::1/fault-F2911
major,F2911,"PBR service health grp common::COMM-EW-FW-ONEARM--ndo--implct::2 on nodeid 3104 fabric hostname DC2-SVR-LEAF-3104 is in failed state, reason Health grp service is down.",2024-09-26T15:39:44.545+07:00,topology/pod-1/node-3104/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::2/fault-F2911
major,F2995,"PBR service health grp dest ip 10.220.245.5 in vrf common:COMMON-VRF on nodeid 3104 fabric hostname DC2-SVR-LEAF-3104 is in failed state, reason : tracked as down",2024-09-26T15:39:44.545+07:00,topology/pod-1/node-3104/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::2/dest-[10.220.245.5]-[vxlan-2719745]/fault-F2995
major,F2995,"PBR service health grp dest ip 10.220.245.2 in vrf common:COMMON-VRF on nodeid 3104 fabric hostname DC2-SVR-LEAF-3104 is in failed state, reason : tracked as down",2024-09-26T15:39:44.545+07:00,topology/pod-1/node-3104/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::1/dest-[10.220.245.2]-[vxlan-2719745]/fault-F2995
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 3119 of fabric DC2-ACI-01 with hostname DC2-SVR-LEAF-3119",2024-08-30T20:54:38.244+07:00,topology/pod-1/node-3119/sys/phys-[eth1/3]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 3119 of fabric DC2-ACI-01 with hostname DC2-SVR-LEAF-3119",2024-09-06T20:31:16.518+07:00,topology/pod-1/node-3119/sys/phys-[eth1/4]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 3119 of fabric DC2-ACI-01 with hostname DC2-SVR-LEAF-3119",2024-09-27T16:55:40.898+07:00,topology/pod-1/node-3119/sys/phys-[eth1/5]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 3119 of fabric DC2-ACI-01 with hostname DC2-SVR-LEAF-3119",2024-09-17T14:20:18.188+07:00,topology/pod-1/node-3119/sys/phys-[eth1/20]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 3119 of fabric DC2-ACI-01 with hostname DC2-SVR-LEAF-3119",2024-09-17T19:24:21.156+07:00,topology/pod-1/node-3119/sys/phys-[eth1/21]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 3119 of fabric DC2-ACI-01 with hostname DC2-SVR-LEAF-3119",2024-09-27T15:33:40.097+07:00,topology/pod-1/node-3119/sys/phys-[eth1/48]/phys/fault-F0532
major,F2833,"PBR service redir grp id 11 on nodeid 3119 fabric hostname DC2-SVR-LEAF-3119 is in failed state, reason tracked as down.",2024-08-29T19:59:53.631+07:00,topology/pod-1/node-3119/sys/svcredir/inst/destgrp-11/fault-F2833
major,F2833,"PBR service redir grp id 12 on nodeid 3119 fabric hostname DC2-SVR-LEAF-3119 is in failed state, reason tracked as down.",2024-08-29T19:59:53.631+07:00,topology/pod-1/node-3119/sys/svcredir/inst/destgrp-12/fault-F2833
major,F4203,The PBR destination in the PBR destination group on nodeid 3119 fabric hostname DC2-SVR-LEAF-3119 is in failed state. Reason: Service Device is tracked as down,2024-09-06T20:33:16.919+07:00,topology/pod-1/node-3119/sys/svcredir/inst/destgrp-5/rsdestAtt-[topology/pod-1/node-3119/sys/svcredir/inst/dest-[10.220.245.133]-[vxlan-2523137]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.133 on nodeid 3119 fabric hostname DC2-SVR-LEAF-3119 is in failed state, reason tracked as down.",2024-09-06T20:33:16.919+07:00,topology/pod-1/node-3119/sys/svcredir/inst/dest-[10.220.245.133]-[vxlan-2523137]/fault-F2397
major,F4203,The PBR destination in the PBR destination group on nodeid 3119 fabric hostname DC2-SVR-LEAF-3119 is in failed state. Reason: Service Device is tracked as down,2024-09-06T20:33:16.919+07:00,topology/pod-1/node-3119/sys/svcredir/inst/destgrp-4/rsdestAtt-[topology/pod-1/node-3119/sys/svcredir/inst/dest-[10.220.245.130]-[vxlan-2523137]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.130 on nodeid 3119 fabric hostname DC2-SVR-LEAF-3119 is in failed state, reason tracked as down.",2024-09-06T20:33:16.919+07:00,topology/pod-1/node-3119/sys/svcredir/inst/dest-[10.220.245.130]-[vxlan-2523137]/fault-F2397
major,F2911,"PBR service health grp common::COMM-EW-FW-ONEARM--ndo--implct::2 on nodeid 3119 fabric hostname DC2-SVR-LEAF-3119 is in failed state, reason Health grp service is down.",2024-08-29T19:59:53.631+07:00,topology/pod-1/node-3119/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::2/fault-F2911
