Severity,Code,Description,Last Change,DN
major,F2397,"PBR service source with destination ip 10.220.245.8 on nodeid 1108 fabric hostname DC-SVR-LEAF-1108-LT3 is in failed state, reason tracked as down.",2024-09-05T23:15:19.127+07:00,topology/pod-1/node-1108/sys/svcredir/inst/dest-[10.220.245.8]-[vxlan-2195456]/fault-F2397
major,F4203,The PBR destination in the PBR destination group on nodeid 1108 fabric hostname DC-SVR-LEAF-1108-LT3 is in failed state. Reason: Service Device is tracked as down,2024-09-05T23:15:19.127+07:00,topology/pod-1/node-1108/sys/svcredir/inst/destgrp-3/rsdestAtt-[topology/pod-1/node-1108/sys/svcredir/inst/dest-[10.220.245.5]-[vxlan-2195456]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.5 on nodeid 1108 fabric hostname DC-SVR-LEAF-1108-LT3 is in failed state, reason tracked as down.",2024-09-05T23:15:19.127+07:00,topology/pod-1/node-1108/sys/svcredir/inst/dest-[10.220.245.5]-[vxlan-2195456]/fault-F2397
major,F2911,"PBR service health grp common::COMM-EW-FW-ONEARM--ndo--implct::2 on nodeid 1108 fabric hostname DC-SVR-LEAF-1108-LT3 is in failed state, reason Health grp service is down.",2024-09-05T23:15:19.127+07:00,topology/pod-1/node-1108/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::2/fault-F2911
major,F2911,"PBR service health grp common::COMM-EW-FW-ONEARM--ndo--implct::3 on nodeid 1108 fabric hostname DC-SVR-LEAF-1108-LT3 is in failed state, reason Health grp service is down.",2024-09-05T23:15:19.127+07:00,topology/pod-1/node-1108/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::3/fault-F2911
major,F2995,"PBR service health grp dest ip 10.220.245.8 in vrf common:COMMON-VRF on nodeid 1108 fabric hostname DC-SVR-LEAF-1108-LT3 is in failed state, reason : tracked as down",2024-09-05T23:15:19.127+07:00,topology/pod-1/node-1108/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::3/dest-[10.220.245.8]-[vxlan-2195456]/fault-F2995
major,F2995,"PBR service health grp dest ip 10.220.245.5 in vrf common:COMMON-VRF on nodeid 1108 fabric hostname DC-SVR-LEAF-1108-LT3 is in failed state, reason : tracked as down",2024-09-05T23:15:19.127+07:00,topology/pod-1/node-1108/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::2/dest-[10.220.245.5]-[vxlan-2195456]/fault-F2995
major,F2833,"PBR service redir grp id 5 on nodeid 1108 fabric hostname DC-SVR-LEAF-1108-LT3 is in failed state, reason tracked as down.",2024-10-10T13:27:14.809+07:00,topology/pod-1/node-1108/sys/svcredir/inst/destgrp-5/fault-F2833
major,F2833,"PBR service redir grp id 6 on nodeid 1108 fabric hostname DC-SVR-LEAF-1108-LT3 is in failed state, reason tracked as down.",2024-10-10T13:27:14.809+07:00,topology/pod-1/node-1108/sys/svcredir/inst/destgrp-6/fault-F2833
major,F2397,"PBR service source with destination ip 10.220.245.136 on nodeid 1108 fabric hostname DC-SVR-LEAF-1108-LT3 is in failed state, reason tracked as down.",2024-10-10T13:27:14.809+07:00,topology/pod-1/node-1108/sys/svcredir/inst/dest-[10.220.245.136]-[vxlan-2457600]/fault-F2397
major,F2397,"PBR service source with destination ip 10.220.245.133 on nodeid 1108 fabric hostname DC-SVR-LEAF-1108-LT3 is in failed state, reason tracked as down.",2024-10-10T13:27:14.809+07:00,topology/pod-1/node-1108/sys/svcredir/inst/dest-[10.220.245.133]-[vxlan-2457600]/fault-F2397
major,F4203,The PBR destination in the PBR destination group on nodeid 1108 fabric hostname DC-SVR-LEAF-1108-LT3 is in failed state. Reason: Service Device is tracked as down,2024-10-10T13:27:14.809+07:00,topology/pod-1/node-1108/sys/svcredir/inst/destgrp-5/rsdestAtt-[topology/pod-1/node-1108/sys/svcredir/inst/dest-[10.220.245.133]-[vxlan-2457600]]/fault-F4203
major,F4203,The PBR destination in the PBR destination group on nodeid 1108 fabric hostname DC-SVR-LEAF-1108-LT3 is in failed state. Reason: Service Device is tracked as down,2024-10-10T13:27:14.809+07:00,topology/pod-1/node-1108/sys/svcredir/inst/destgrp-6/rsdestAtt-[topology/pod-1/node-1108/sys/svcredir/inst/dest-[10.220.245.136]-[vxlan-2457600]]/fault-F4203
major,F2911,"PBR service health grp common::CRITICAL-EW-FW-ONEARM--ndo--implct::3 on nodeid 1108 fabric hostname DC-SVR-LEAF-1108-LT3 is in failed state, reason Health grp service is down.",2024-10-10T13:27:14.809+07:00,topology/pod-1/node-1108/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::3/fault-F2911
major,F2911,"PBR service health grp common::CRITICAL-EW-FW-ONEARM--ndo--implct::2 on nodeid 1108 fabric hostname DC-SVR-LEAF-1108-LT3 is in failed state, reason Health grp service is down.",2024-10-10T13:27:14.809+07:00,topology/pod-1/node-1108/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::2/fault-F2911
major,F2995,"PBR service health grp dest ip 10.220.245.133 in vrf common:CRITICAL-VRF on nodeid 1108 fabric hostname DC-SVR-LEAF-1108-LT3 is in failed state, reason : tracked as down",2024-10-10T13:27:14.809+07:00,topology/pod-1/node-1108/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::2/dest-[10.220.245.133]-[vxlan-2457600]/fault-F2995
major,F2995,"PBR service health grp dest ip 10.220.245.136 in vrf common:CRITICAL-VRF on nodeid 1108 fabric hostname DC-SVR-LEAF-1108-LT3 is in failed state, reason : tracked as down",2024-10-10T13:27:14.809+07:00,topology/pod-1/node-1108/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::3/dest-[10.220.245.136]-[vxlan-2457600]/fault-F2995
critical,F0532,"Port is down, reason being noOperMembers(connected), used by EPG on node 1108 of fabric DC-ACI-01 with hostname DC-SVR-LEAF-1108-LT3",2025-02-10T14:24:21.126+07:00,topology/pod-1/node-1108/sys/aggr-[po6]/aggrif/fault-F0532
major,F1296,vPC DC-L1107-1108-E48-VPC-IPG is down in Pod 1 node 1108 fabric hostname DC-SVR-LEAF-1108-LT3,2025-02-10T14:16:51.025+07:00,topology/pod-1/node-1108/sys/vpc/inst/dom-14/if-2/fault-F1296
critical,F0532,"Port is down, reason being noOperMembers(connected), used by EPG on node 1108 of fabric DC-ACI-01 with hostname DC-SVR-LEAF-1108-LT3",2025-02-10T14:24:21.126+07:00,topology/pod-1/node-1108/sys/aggr-[po5]/aggrif/fault-F0532
major,F1296,vPC DC-L1107-1108-E47-VPC-IPG is down in Pod 1 node 1108 fabric hostname DC-SVR-LEAF-1108-LT3,2025-02-10T14:16:51.025+07:00,topology/pod-1/node-1108/sys/vpc/inst/dom-14/if-343/fault-F1296
critical,F0532,"Port is down, reason being sfpAbsent(connected), used by EPG on node 1107 of fabric DC-ACI-01 with hostname DC-SVR-LEAF-1107-LT3",2025-02-10T14:24:41.458+07:00,topology/pod-1/node-1107/sys/phys-[eth1/47]/phys/fault-F0532
critical,F0532,"Port is down, reason being sfpAbsent(connected), used by EPG on node 1107 of fabric DC-ACI-01 with hostname DC-SVR-LEAF-1107-LT3",2025-02-10T14:24:41.458+07:00,topology/pod-1/node-1107/sys/phys-[eth1/48]/phys/fault-F0532
major,F2833,"PBR service redir grp id 3 on nodeid 1107 fabric hostname DC-SVR-LEAF-1107-LT3 is in failed state, reason tracked as down.",2024-09-06T23:03:41.969+07:00,topology/pod-1/node-1107/sys/svcredir/inst/destgrp-3/fault-F2833
major,F2833,"PBR service redir grp id 1 on nodeid 1107 fabric hostname DC-SVR-LEAF-1107-LT3 is in failed state, reason tracked as down.",2024-09-06T23:03:41.969+07:00,topology/pod-1/node-1107/sys/svcredir/inst/destgrp-1/fault-F2833
major,F4203,The PBR destination in the PBR destination group on nodeid 1107 fabric hostname DC-SVR-LEAF-1107-LT3 is in failed state. Reason: Service Device is tracked as down,2024-09-06T23:03:41.969+07:00,topology/pod-1/node-1107/sys/svcredir/inst/destgrp-3/rsdestAtt-[topology/pod-1/node-1107/sys/svcredir/inst/dest-[10.220.245.5]-[vxlan-2195456]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.5 on nodeid 1107 fabric hostname DC-SVR-LEAF-1107-LT3 is in failed state, reason tracked as down.",2024-09-06T23:03:41.969+07:00,topology/pod-1/node-1107/sys/svcredir/inst/dest-[10.220.245.5]-[vxlan-2195456]/fault-F2397
major,F4203,The PBR destination in the PBR destination group on nodeid 1107 fabric hostname DC-SVR-LEAF-1107-LT3 is in failed state. Reason: Service Device is tracked as down,2024-09-06T23:03:41.969+07:00,topology/pod-1/node-1107/sys/svcredir/inst/destgrp-1/rsdestAtt-[topology/pod-1/node-1107/sys/svcredir/inst/dest-[10.220.245.8]-[vxlan-2195456]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.8 on nodeid 1107 fabric hostname DC-SVR-LEAF-1107-LT3 is in failed state, reason tracked as down.",2024-09-06T23:03:41.969+07:00,topology/pod-1/node-1107/sys/svcredir/inst/dest-[10.220.245.8]-[vxlan-2195456]/fault-F2397
major,F2911,"PBR service health grp common::COMM-EW-FW-ONEARM--ndo--implct::3 on nodeid 1107 fabric hostname DC-SVR-LEAF-1107-LT3 is in failed state, reason Health grp service is down.",2024-09-06T23:03:41.969+07:00,topology/pod-1/node-1107/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::3/fault-F2911
major,F2911,"PBR service health grp common::COMM-EW-FW-ONEARM--ndo--implct::2 on nodeid 1107 fabric hostname DC-SVR-LEAF-1107-LT3 is in failed state, reason Health grp service is down.",2024-09-06T23:03:41.969+07:00,topology/pod-1/node-1107/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::2/fault-F2911
major,F2995,"PBR service health grp dest ip 10.220.245.8 in vrf common:COMMON-VRF on nodeid 1107 fabric hostname DC-SVR-LEAF-1107-LT3 is in failed state, reason : tracked as down",2024-09-06T23:03:41.969+07:00,topology/pod-1/node-1107/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::3/dest-[10.220.245.8]-[vxlan-2195456]/fault-F2995
major,F2995,"PBR service health grp dest ip 10.220.245.5 in vrf common:COMMON-VRF on nodeid 1107 fabric hostname DC-SVR-LEAF-1107-LT3 is in failed state, reason : tracked as down",2024-09-06T23:03:41.969+07:00,topology/pod-1/node-1107/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::2/dest-[10.220.245.5]-[vxlan-2195456]/fault-F2995
major,F2833,"PBR service redir grp id 5 on nodeid 1107 fabric hostname DC-SVR-LEAF-1107-LT3 is in failed state, reason tracked as down.",2024-10-10T13:27:18.230+07:00,topology/pod-1/node-1107/sys/svcredir/inst/destgrp-5/fault-F2833
major,F2833,"PBR service redir grp id 6 on nodeid 1107 fabric hostname DC-SVR-LEAF-1107-LT3 is in failed state, reason tracked as down.",2024-10-10T13:27:18.230+07:00,topology/pod-1/node-1107/sys/svcredir/inst/destgrp-6/fault-F2833
major,F2397,"PBR service source with destination ip 10.220.245.133 on nodeid 1107 fabric hostname DC-SVR-LEAF-1107-LT3 is in failed state, reason tracked as down.",2024-10-10T13:27:18.230+07:00,topology/pod-1/node-1107/sys/svcredir/inst/dest-[10.220.245.133]-[vxlan-2457600]/fault-F2397
major,F2397,"PBR service source with destination ip 10.220.245.136 on nodeid 1107 fabric hostname DC-SVR-LEAF-1107-LT3 is in failed state, reason tracked as down.",2024-10-10T13:27:18.230+07:00,topology/pod-1/node-1107/sys/svcredir/inst/dest-[10.220.245.136]-[vxlan-2457600]/fault-F2397
major,F4203,The PBR destination in the PBR destination group on nodeid 1107 fabric hostname DC-SVR-LEAF-1107-LT3 is in failed state. Reason: Service Device is tracked as down,2024-10-10T13:27:18.230+07:00,topology/pod-1/node-1107/sys/svcredir/inst/destgrp-5/rsdestAtt-[topology/pod-1/node-1107/sys/svcredir/inst/dest-[10.220.245.133]-[vxlan-2457600]]/fault-F4203
major,F4203,The PBR destination in the PBR destination group on nodeid 1107 fabric hostname DC-SVR-LEAF-1107-LT3 is in failed state. Reason: Service Device is tracked as down,2024-10-10T13:27:18.230+07:00,topology/pod-1/node-1107/sys/svcredir/inst/destgrp-6/rsdestAtt-[topology/pod-1/node-1107/sys/svcredir/inst/dest-[10.220.245.136]-[vxlan-2457600]]/fault-F4203
major,F2911,"PBR service health grp common::CRITICAL-EW-FW-ONEARM--ndo--implct::2 on nodeid 1107 fabric hostname DC-SVR-LEAF-1107-LT3 is in failed state, reason Health grp service is down.",2024-10-10T13:27:18.230+07:00,topology/pod-1/node-1107/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::2/fault-F2911
major,F2995,"PBR service health grp dest ip 10.220.245.133 in vrf common:CRITICAL-VRF on nodeid 1107 fabric hostname DC-SVR-LEAF-1107-LT3 is in failed state, reason : tracked as down",2024-10-10T13:27:18.230+07:00,topology/pod-1/node-1107/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::2/dest-[10.220.245.133]-[vxlan-2457600]/fault-F2995
major,F2911,"PBR service health grp common::CRITICAL-EW-FW-ONEARM--ndo--implct::3 on nodeid 1107 fabric hostname DC-SVR-LEAF-1107-LT3 is in failed state, reason Health grp service is down.",2024-10-10T13:27:18.230+07:00,topology/pod-1/node-1107/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::3/fault-F2911
major,F2995,"PBR service health grp dest ip 10.220.245.136 in vrf common:CRITICAL-VRF on nodeid 1107 fabric hostname DC-SVR-LEAF-1107-LT3 is in failed state, reason : tracked as down",2024-10-10T13:27:18.230+07:00,topology/pod-1/node-1107/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::3/dest-[10.220.245.136]-[vxlan-2457600]/fault-F2995
critical,F0532,"Port is down, reason being noOperMembers(connected), used by EPG on node 1107 of fabric DC-ACI-01 with hostname DC-SVR-LEAF-1107-LT3",2025-02-10T14:24:41.458+07:00,topology/pod-1/node-1107/sys/aggr-[po6]/aggrif/fault-F0532
major,F1296,vPC DC-L1107-1108-E48-VPC-IPG is down in Pod 1 node 1107 fabric hostname DC-SVR-LEAF-1107-LT3,2025-02-10T14:17:11.401+07:00,topology/pod-1/node-1107/sys/vpc/inst/dom-14/if-2/fault-F1296
critical,F0532,"Port is down, reason being noOperMembers(connected), used by EPG on node 1107 of fabric DC-ACI-01 with hostname DC-SVR-LEAF-1107-LT3",2025-02-10T14:24:41.458+07:00,topology/pod-1/node-1107/sys/aggr-[po5]/aggrif/fault-F0532
major,F1296,vPC DC-L1107-1108-E47-VPC-IPG is down in Pod 1 node 1107 fabric hostname DC-SVR-LEAF-1107-LT3,2025-02-10T14:16:41.376+07:00,topology/pod-1/node-1107/sys/vpc/inst/dom-14/if-343/fault-F1296
